"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2011",136.458,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2011",90.552,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 0. Armed forces","Currency: U.S. dollars","2011",210.505,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): X. Not elsewhere classified","Currency: U.S. dollars","2011",92.317,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): Total","Currency: U.S. dollars","2011",145.631,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2011",333.641,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2011",265.373,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2011",214.26,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2011",168.287,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2011",138.245,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2011",105.064,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2011",128.974,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2011",142.522,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2011",98.248,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 0. Armed forces","Currency: U.S. dollars","2011",210.26,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): X. Not elsewhere classified","Currency: U.S. dollars","2011",98.316,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): Total","Currency: U.S. dollars","2011",121.126,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2011",293.258,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2011",194.637,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2011",179.246,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2011",148.205,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2011",90.235,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2011",52.835,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2011",84.115,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2011",97.951,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2011",72.936,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): X. Not elsewhere classified","Currency: U.S. dollars","2011",43.382,"Unreliable",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): Total","Currency: U.S. dollars","2010",121.612,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2010",304.967,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2010",203.161,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2010",175.944,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2010",145.125,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2010",117.075,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2010",76.373,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2010",98.841,"Break in series",,"Currency: LKA - Sri Lankan rupee (LKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
